profile_id,year,month,inflow,outflow,net,has_irrigation,month_sin,month_cos,is_kharif,is_rabi,is_zaid
0,2024,11,43143.850328702225,13831.553955256977,29312.29637344525,0,-0.5000000000000004,0.8660254037844384,0,1,0
0,2024,12,28845.444427375107,14111.52466357327,14733.919763801838,0,-2.4492935982947064e-16,1.0,0,1,0
0,2025,1,17350.95933226519,15874.04700974334,1476.9123225218482,0,0.49999999999999994,0.8660254037844387,0,1,0
0,2025,2,19151.347539680344,13892.057547427718,5259.289992252627,0,0.8660254037844386,0.5000000000000001,0,1,0
0,2025,3,43128.60731204189,14889.197672890607,28239.40963915128,0,1.0,6.123233995736766e-17,0,1,0
0,2025,4,43226.965458973704,12383.146781665195,30843.81867730851,0,0.8660254037844387,-0.4999999999999998,0,0,1
0,2025,5,23354.587738639744,18966.670788969506,4387.916949670238,0,0.49999999999999994,-0.8660254037844387,0,0,1
0,2025,6,16399.482771221403,20277.900805463574,-3878.4180342421714,0,1.2246467991473532e-16,-1.0,1,0,0
0,2025,7,16502.61270529397,20556.062258132613,-4053.4495528386433,0,-0.4999999999999997,-0.8660254037844388,1,0,0
0,2025,8,18427.165664010077,19409.85797169302,-982.6923076829444,0,-0.8660254037844385,-0.5000000000000004,1,0,0
0,2025,9,22403.356067701152,19649.975258024973,2753.3808096761786,0,-1.0,-1.8369701987210297e-16,1,0,0
0,2025,10,42694.28112104965,14155.590922810085,28538.690198239565,0,-0.8660254037844386,0.5000000000000001,1,0,0
0,2025,11,45164.777888739874,14287.688893382337,30877.08899535754,0,-0.5000000000000004,0.8660254037844384,0,1,0
0,2025,12,29969.263219946726,13686.352752486464,16282.910467460262,0,-2.4492935982947064e-16,1.0,0,1,0
1,2023,1,24628.540201851913,16485.417969604012,8143.122232247901,0,0.49999999999999994,0.8660254037844387,0,1,0
1,2023,2,21909.077128879097,13606.761932277914,8302.315196601183,0,0.8660254037844386,0.5000000000000001,0,1,0
1,2023,3,49885.1373671813,14560.651282968785,35324.48608421251,0,1.0,6.123233995736766e-17,0,1,0
1,2023,4,39972.84345250624,12729.46676712002,27243.376685386218,0,0.8660254037844387,-0.4999999999999998,0,0,1
1,2023,5,33511.996384139056,18920.89650884799,14591.099875291067,0,0.49999999999999994,-0.8660254037844387,0,0,1
1,2023,6,16649.454133114832,20803.911591937045,-4154.457458822213,0,1.2246467991473532e-16,-1.0,1,0,0
1,2023,7,15080.266853645866,21616.241115190584,-6535.974261544718,0,-0.4999999999999997,-0.8660254037844388,1,0,0
1,2023,8,20284.510171934715,19458.598057572497,825.9121143622178,0,-0.8660254037844385,-0.5000000000000004,1,0,0
1,2023,9,25609.837593849294,23119.990488837546,2489.8471050117478,0,-1.0,-1.8369701987210297e-16,1,0,0
1,2023,10,47503.02056881184,14313.168691971472,33189.85187684037,0,-0.8660254037844386,0.5000000000000001,1,0,0
1,2023,11,46088.86209116195,15147.346370925334,30941.515720236617,0,-0.5000000000000004,0.8660254037844384,0,1,0
1,2023,12,43501.47706065004,16222.747302866444,27278.729757783593,0,-2.4492935982947064e-16,1.0,0,1,0
1,2024,1,22098.9527162142,17063.47377674212,5035.478939472079,0,0.49999999999999994,0.8660254037844387,0,1,0
1,2024,2,22761.26584611925,14467.873169277156,8293.392676842095,0,0.8660254037844386,0.5000000000000001,0,1,0
1,2024,3,44001.48730627094,14889.082583640076,29112.40472263086,0,1.0,6.123233995736766e-17,0,1,0
1,2024,4,41253.07283294428,14982.904263474597,26270.168569469683,0,0.8660254037844387,-0.4999999999999998,0,0,1
1,2024,5,30534.222307126056,17931.304311570213,12602.917995555843,0,0.49999999999999994,-0.8660254037844387,0,0,1
1,2024,6,17637.102656206916,21129.111939638613,-3492.0092834316965,0,1.2246467991473532e-16,-1.0,1,0,0
1,2024,7,15232.061068416315,22283.04984453207,-7050.988776115755,0,-0.4999999999999997,-0.8660254037844388,1,0,0
1,2024,8,22610.607457808022,20807.824230148293,1802.7832276597292,0,-0.8660254037844385,-0.5000000000000004,1,0,0
1,2024,9,26906.37932081686,23106.589057954072,3799.790262862789,0,-1.0,-1.8369701987210297e-16,1,0,0
1,2024,10,51503.34804271416,16067.185692499062,35436.1623502151,0,-0.8660254037844386,0.5000000000000001,1,0,0
1,2024,11,45443.22154758703,13632.887686038015,31810.333861549017,0,-0.5000000000000004,0.8660254037844384,0,1,0
1,2024,12,31665.293398978487,15580.925811501194,16084.367587477293,0,-2.4492935982947064e-16,1.0,0,1,0
1,2025,1,22654.9021920342,14490.612705489919,8164.2894865442795,0,0.49999999999999994,0.8660254037844387,0,1,0
1,2025,2,17732.105149124993,14109.439480552794,3622.665668572199,0,0.8660254037844386,0.5000000000000001,0,1,0
1,2025,3,39503.64952321328,16926.021120659316,22577.628402553964,0,1.0,6.123233995736766e-17,0,1,0
1,2025,4,49674.603197663375,13441.70474313045,36232.89845453292,0,0.8660254037844387,-0.4999999999999998,0,0,1
1,2025,5,32043.74811984477,17246.598414776658,14797.149705068114,0,0.49999999999999994,-0.8660254037844387,0,0,1
1,2025,6,22091.902208711213,20725.94925411798,1365.9529545932346,0,1.2246467991473532e-16,-1.0,1,0,0
1,2025,7,18992.44682075403,19063.75848557236,-71.31166481833134,0,-0.4999999999999997,-0.8660254037844388,1,0,0
1,2025,8,20586.119658764455,19895.8695174379,690.2501413265563,0,-0.8660254037844385,-0.5000000000000004,1,0,0
1,2025,9,31927.81983246021,22856.110205348312,9071.709627111897,0,-1.0,-1.8369701987210297e-16,1,0,0
1,2025,10,49512.79636576935,14872.65332279936,34640.14304296998,0,-0.8660254037844386,0.5000000000000001,1,0,0
1,2025,11,50197.27977763188,13923.70721055145,36273.572567080424,0,-0.5000000000000004,0.8660254037844384,0,1,0
1,2025,12,37089.35944911149,14107.134937757197,22982.224511354296,0,-2.4492935982947064e-16,1.0,0,1,0
2,2023,1,36247.28786015219,30392.54861336291,5854.739246789279,1,0.49999999999999994,0.8660254037844387,0,1,0
2,2023,2,31651.66570281999,28027.725000711293,3623.940702108699,1,0.8660254037844386,0.5000000000000001,0,1,0
2,2023,3,68441.74035203672,34470.88576596996,33970.854586066765,1,1.0,6.123233995736766e-17,0,1,0
2,2023,4,74962.54358901894,27010.70517494647,47951.83841407247,1,0.8660254037844387,-0.4999999999999998,0,0,1
2,2023,5,49279.622554596834,38126.8876449279,11152.734909668936,1,0.49999999999999994,-0.8660254037844387,0,0,1
2,2023,6,26146.03956258297,44447.52798225899,-18301.488419676018,1,1.2246467991473532e-16,-1.0,1,0,0
2,2023,7,25138.86420665494,46865.06286422897,-21726.198657574027,1,-0.4999999999999997,-0.8660254037844388,1,0,0
2,2023,8,32321.990486430666,40592.41500850073,-8270.424522070061,1,-0.8660254037844385,-0.5000000000000004,1,0,0
2,2023,9,44046.50668485822,45637.30144271203,-1590.7947578538078,1,-1.0,-1.8369701987210297e-16,1,0,0
2,2023,10,74619.4115906978,31364.54912270144,43254.862467996354,1,-0.8660254037844386,0.5000000000000001,1,0,0
2,2023,11,85125.50137650984,27344.06035305448,57781.441023455365,1,-0.5000000000000004,0.8660254037844384,0,1,0
2,2023,12,52359.827762605986,32545.885265379773,19813.942497226213,1,-2.4492935982947064e-16,1.0,0,1,0
2,2024,1,38767.675560055904,35556.93182159641,3210.743738459496,1,0.49999999999999994,0.8660254037844387,0,1,0
2,2024,2,32028.040930521685,31600.97504140999,427.06588911169456,1,0.8660254037844386,0.5000000000000001,0,1,0
2,2024,3,70940.718980793,33098.27271365335,37842.44626713965,1,1.0,6.123233995736766e-17,0,1,0
2,2024,4,69756.41366089474,30904.683043734072,38851.730617160676,1,0.8660254037844387,-0.4999999999999998,0,0,1
2,2024,5,47399.29276112985,39283.0855023218,8116.207258808048,1,0.49999999999999994,-0.8660254037844387,0,0,1
2,2024,6,26403.795347587456,46135.239253686006,-19731.44390609855,1,1.2246467991473532e-16,-1.0,1,0,0
2,2024,7,24693.407536990097,47806.12413634984,-23112.716599359745,1,-0.4999999999999997,-0.8660254037844388,1,0,0
2,2024,8,29526.17702365549,38954.43180097482,-9428.254777319326,1,-0.8660254037844385,-0.5000000000000004,1,0,0
2,2024,9,43246.21424569936,44326.23272430775,-1080.018478608392,1,-1.0,-1.8369701987210297e-16,1,0,0
2,2024,10,70620.02838789103,33629.31371748689,36990.71467040414,1,-0.8660254037844386,0.5000000000000001,1,0,0
2,2024,11,84342.72963045537,27530.630219207815,56812.09941124756,1,-0.5000000000000004,0.8660254037844384,0,1,0
2,2024,12,54757.96341652073,34803.330162720595,19954.633253800137,1,-2.4492935982947064e-16,1.0,0,1,0
2,2025,1,38649.52101537719,32978.793914116126,5670.727101261065,1,0.49999999999999994,0.8660254037844387,0,1,0
2,2025,2,29047.757594677238,26460.819667561576,2586.9379271156613,1,0.8660254037844386,0.5000000000000001,0,1,0
2,2025,3,63852.56344066086,30545.854040330505,33306.70940033035,1,1.0,6.123233995736766e-17,0,1,0
2,2025,4,73916.19873500684,27093.31028257433,46822.88845243251,1,0.8660254037844387,-0.4999999999999998,0,0,1
2,2025,5,46250.97956166726,41867.251812123555,4383.727749543708,1,0.49999999999999994,-0.8660254037844387,0,0,1
2,2025,6,28602.35446034732,41325.322757173766,-12722.968296826446,1,1.2246467991473532e-16,-1.0,1,0,0
2,2025,7,26918.04254590752,45859.291786685426,-18941.249240777906,1,-0.4999999999999997,-0.8660254037844388,1,0,0
2,2025,8,31980.609486318044,39024.371595271565,-7043.7621089535205,1,-0.8660254037844385,-0.5000000000000004,1,0,0
2,2025,9,38597.97394064936,51701.84849916324,-13103.874558513882,1,-1.0,-1.8369701987210297e-16,1,0,0
2,2025,10,73220.18906909406,31661.206129871214,41558.98293922285,1,-0.8660254037844386,0.5000000000000001,1,0,0
2,2025,11,79428.52737589252,30264.853155781995,49163.67422011052,1,-0.5000000000000004,0.8660254037844384,0,1,0
2,2025,12,60588.558105616175,31565.56554713787,29022.992558478305,1,-2.4492935982947064e-16,1.0,0,1,0
3,2023,1,10973.836818770693,5067.522879252144,5906.313939518549,0,0.49999999999999994,0.8660254037844387,0,1,0
3,2023,2,7811.502404483179,4810.783928832465,3000.718475650714,0,0.8660254037844386,0.5000000000000001,0,1,0
3,2023,3,22705.519235486725,5606.792763366375,17098.72647212035,0,1.0,6.123233995736766e-17,0,1,0
3,2023,4,24201.783298491486,5187.546494976487,19014.236803515,0,0.8660254037844387,-0.4999999999999998,0,0,1
3,2023,5,13301.971597069625,7106.523339593014,6195.448257476612,0,0.49999999999999994,-0.8660254037844387,0,0,1
3,2023,6,6797.7877959352345,6761.459815513217,36.32798042201739,0,1.2246467991473532e-16,-1.0,1,0,0
3,2023,7,8364.616781364934,7770.253200586782,594.3635807781511,0,-0.4999999999999997,-0.8660254037844388,1,0,0
3,2023,8,8109.672635111374,7072.4716671146325,1037.2009679967414,0,-0.8660254037844385,-0.5000000000000004,1,0,0
3,2023,9,12421.101287534884,8530.484301073713,3890.616986461171,0,-1.0,-1.8369701987210297e-16,1,0,0
3,2023,10,22490.538683910443,5404.933423611523,17085.605260298922,0,-0.8660254037844386,0.5000000000000001,1,0,0
3,2023,11,22131.197224877753,4817.402653846649,17313.794571031103,0,-0.5000000000000004,0.8660254037844384,0,1,0
3,2023,12,17350.94303800367,5905.446690676736,11445.496347326933,0,-2.4492935982947064e-16,1.0,0,1,0
3,2024,1,10295.156593724778,5223.691173121167,5071.465420603611,0,0.49999999999999994,0.8660254037844387,0,1,0
3,2024,2,8122.664106361518,5130.484788840703,2992.179317520815,0,0.8660254037844386,0.5000000000000001,0,1,0
3,2024,3,21657.994774432562,5066.84148369755,16591.153290735012,0,1.0,6.123233995736766e-17,0,1,0
3,2024,4,17670.70809542951,4982.242331686443,12688.465763743065,0,0.8660254037844387,-0.4999999999999998,0,0,1
3,2024,5,11745.521185284555,7160.178635872076,4585.3425494124795,0,0.49999999999999994,-0.8660254037844387,0,0,1
3,2024,6,7663.934325820996,6812.404534379311,851.5297914416842,0,1.2246467991473532e-16,-1.0,1,0,0
3,2024,7,8611.047967953113,6844.17872025969,1766.869247693423,0,-0.4999999999999997,-0.8660254037844388,1,0,0
3,2024,8,8277.910081634216,6542.249310861762,1735.6607707724543,0,-0.8660254037844385,-0.5000000000000004,1,0,0
3,2024,9,10308.304409322689,7185.070382205838,3123.2340271168514,0,-1.0,-1.8369701987210297e-16,1,0,0
3,2024,10,18214.653829990762,5143.156811738277,13071.497018252485,0,-0.8660254037844386,0.5000000000000001,1,0,0
3,2024,11,19454.03395385559,4979.0249341726185,14475.00901968297,0,-0.5000000000000004,0.8660254037844384,0,1,0
3,2024,12,17521.41079559173,5384.093940609058,12137.316854982673,0,-2.4492935982947064e-16,1.0,0,1,0
3,2025,1,9782.953819210623,5506.104236120359,4276.849583090264,0,0.49999999999999994,0.8660254037844387,0,1,0
3,2025,2,10184.7702077746,5233.287205848343,4951.483001926257,0,0.8660254037844386,0.5000000000000001,0,1,0
3,2025,3,16246.9462307855,5150.700986195198,11096.2452445903,0,1.0,6.123233995736766e-17,0,1,0
3,2025,4,18953.504829226244,4644.794964794763,14308.709864431481,0,0.8660254037844387,-0.4999999999999998,0,0,1
3,2025,5,13805.193278958035,6610.992905797455,7194.20037316058,0,0.49999999999999994,-0.8660254037844387,0,0,1
3,2025,6,6890.821002146724,7149.428652399363,-258.60765025263936,0,1.2246467991473532e-16,-1.0,1,0,0
3,2025,7,7541.73619869781,6750.498504167503,791.2376945303076,0,-0.4999999999999997,-0.8660254037844388,1,0,0
3,2025,8,10050.55847900558,6399.343231803057,3651.2152472025227,0,-0.8660254037844385,-0.5000000000000004,1,0,0
3,2025,9,13794.351662094761,7308.973627622143,6485.378034472618,0,-1.0,-1.8369701987210297e-16,1,0,0
3,2025,10,24367.826514150893,5944.133361116934,18423.693153033957,0,-0.8660254037844386,0.5000000000000001,1,0,0
3,2025,11,27183.28016125144,5185.262882570933,21998.01727868051,0,-0.5000000000000004,0.8660254037844384,0,1,0
3,2025,12,18106.32607035305,5657.8880015993445,12448.438068753705,0,-2.4492935982947064e-16,1.0,0,1,0
4,2023,1,13959.45583767242,8554.430495231742,5405.025342440678,0,0.49999999999999994,0.8660254037844387,0,1,0
4,2023,2,11744.870054422869,6933.349233275174,4811.520821147695,0,0.8660254037844386,0.5000000000000001,0,1,0
4,2023,3,27088.533213028248,7610.607577606511,19477.925635421736,0,1.0,6.123233995736766e-17,0,1,0
4,2023,4,24174.51391473917,7065.041819344685,17109.472095394485,0,0.8660254037844387,-0.4999999999999998,0,0,1
4,2023,5,17322.18095955729,9235.710065869445,8086.470893687843,0,0.49999999999999994,-0.8660254037844387,0,0,1
4,2023,6,10391.801594113442,10360.219107885241,31.58248622820065,0,1.2246467991473532e-16,-1.0,1,0,0
4,2023,7,9304.18279907663,10388.04772040766,-1083.864921331029,0,-0.4999999999999997,-0.8660254037844388,1,0,0
4,2023,8,12700.306787606392,9786.714970032535,2913.591817573857,0,-0.8660254037844385,-0.5000000000000004,1,0,0
4,2023,9,18437.195320406106,12491.956939558851,5945.238380847255,0,-1.0,-1.8369701987210297e-16,1,0,0
4,2023,10,28571.007473225523,7709.439877426155,20861.567595799366,0,-0.8660254037844386,0.5000000000000001,1,0,0
4,2023,11,31145.060684879252,7591.148083073462,23553.91260180579,0,-0.5000000000000004,0.8660254037844384,0,1,0
4,2023,12,23023.39452546232,8469.517533502116,14553.876991960205,0,-2.4492935982947064e-16,1.0,0,1,0
4,2024,1,14051.949240038828,8195.724838813316,5856.224401225512,0,0.49999999999999994,0.8660254037844387,0,1,0
4,2024,2,10996.426183356887,7429.8214028944985,3566.6047804623886,0,0.8660254037844386,0.5000000000000001,0,1,0
4,2024,3,23029.361805769335,8294.529375304517,14734.832430464818,0,1.0,6.123233995736766e-17,0,1,0
4,2024,4,31383.73778798457,6574.288287060824,24809.449500923747,0,0.8660254037844387,-0.4999999999999998,0,0,1
4,2024,5,18591.712139035924,8967.426279772732,9624.285859263193,0,0.49999999999999994,-0.8660254037844387,0,0,1
4,2024,6,11798.975699198547,9760.074785444314,2038.9009137542325,0,1.2246467991473532e-16,-1.0,1,0,0
4,2024,7,11477.112798583508,9872.726612822109,1604.3861857613992,0,-0.4999999999999997,-0.8660254037844388,1,0,0
4,2024,8,13870.847602576363,10815.00488818344,3055.842714392924,0,-0.8660254037844385,-0.5000000000000004,1,0,0
4,2024,9,16407.698205968565,12183.54370968477,4224.154496283794,0,-1.0,-1.8369701987210297e-16,1,0,0
4,2024,10,31825.139834384157,8695.666382230655,23129.473452153503,0,-0.8660254037844386,0.5000000000000001,1,0,0
4,2024,11,28022.47080619788,7224.283983858869,20798.186822339012,0,-0.5000000000000004,0.8660254037844384,0,1,0
4,2024,12,18642.90946274613,8168.977048859284,10473.932413886847,0,-2.4492935982947064e-16,1.0,0,1,0
4,2025,1,12244.86524265685,8087.20196426185,4157.663278395,0,0.49999999999999994,0.8660254037844387,0,1,0
4,2025,2,12214.699409696896,7048.16347384498,5166.535935851915,0,0.8660254037844386,0.5000000000000001,0,1,0
4,2025,3,26002.783329024158,8404.901616011897,17597.881713012262,0,1.0,6.123233995736766e-17,0,1,0
4,2025,4,30769.018375280168,7085.303492849471,23683.714882430697,0,0.8660254037844387,-0.4999999999999998,0,0,1
4,2025,5,18496.661086931268,10599.172078262476,7897.489008668792,0,0.49999999999999994,-0.8660254037844387,0,0,1
4,2025,6,9418.425321761344,9829.500000196513,-411.0746784351686,0,1.2246467991473532e-16,-1.0,1,0,0
4,2025,7,8447.835834976027,10980.740725800802,-2532.904890824775,0,-0.4999999999999997,-0.8660254037844388,1,0,0
4,2025,8,11555.48720310092,10760.810838834848,794.6763642660717,0,-0.8660254037844385,-0.5000000000000004,1,0,0
4,2025,9,16850.82030860177,11148.027143132233,5702.7931654695385,0,-1.0,-1.8369701987210297e-16,1,0,0
4,2025,10,32894.490595084346,8402.680219700791,24491.810375383553,0,-0.8660254037844386,0.5000000000000001,1,0,0
4,2025,11,28212.35593123917,6903.6896916310425,21308.666239608126,0,-0.5000000000000004,0.8660254037844384,0,1,0
4,2025,12,20366.626590130076,7436.804218428244,12929.822371701832,0,-2.4492935982947064e-16,1.0,0,1,0
5,2023,1,21349.59786355966,21806.992172840033,-457.3943092803747,0,0.49999999999999994,0.8660254037844387,0,1,0
5,2023,2,19466.452745981616,20149.22225789275,-682.769511911134,0,0.8660254037844386,0.5000000000000001,0,1,0
5,2023,3,45564.1158173247,20763.21200915984,24800.90380816486,0,1.0,6.123233995736766e-17,0,1,0
5,2023,4,42587.51199297821,20336.370791315814,22251.141201662394,0,0.8660254037844387,-0.4999999999999998,0,0,1
5,2023,5,30899.26865908219,27781.906450515242,3117.3622085669485,0,0.49999999999999994,-0.8660254037844387,0,0,1
5,2023,6,15105.21193025008,29747.879716501302,-14642.667786251222,0,1.2246467991473532e-16,-1.0,1,0,0
5,2023,7,16703.878343205113,25696.945088101405,-8993.066744896292,0,-0.4999999999999997,-0.8660254037844388,1,0,0
5,2023,8,19708.96025482342,27632.239937025515,-7923.279682202094,0,-0.8660254037844385,-0.5000000000000004,1,0,0
5,2023,9,20997.693138466526,29840.417600641733,-8842.724462175207,0,-1.0,-1.8369701987210297e-16,1,0,0
5,2023,10,51570.987339640764,19995.916113682368,31575.071225958396,0,-0.8660254037844386,0.5000000000000001,1,0,0
5,2023,11,48610.53139759746,18318.841320443968,30291.69007715349,0,-0.5000000000000004,0.8660254037844384,0,1,0
5,2023,12,32523.225837177222,22594.07669727434,9929.149139902882,0,-2.4492935982947064e-16,1.0,0,1,0
5,2024,1,24542.4869174821,19225.450818956986,5317.036098525114,0,0.49999999999999994,0.8660254037844387,0,1,0
5,2024,2,22520.00782288979,19938.172512454763,2581.835310435028,0,0.8660254037844386,0.5000000000000001,0,1,0
5,2024,3,38168.06467307565,22254.04516122567,15914.01951184998,0,1.0,6.123233995736766e-17,0,1,0
5,2024,4,38256.13444450196,20382.60304223608,17873.53140226588,0,0.8660254037844387,-0.4999999999999998,0,0,1
5,2024,5,30362.104765827014,26247.510924625836,4114.593841201178,0,0.49999999999999994,-0.8660254037844387,0,0,1
5,2024,6,14928.470544064954,30006.40870661685,-15077.938162551896,0,1.2246467991473532e-16,-1.0,1,0,0
5,2024,7,13219.241161319438,26358.040390571256,-13138.799229251817,0,-0.4999999999999997,-0.8660254037844388,1,0,0
5,2024,8,16647.190699858573,28115.350653775724,-11468.159953917151,0,-0.8660254037844385,-0.5000000000000004,1,0,0
5,2024,9,22702.219935942478,32588.886185165436,-9886.666249222959,0,-1.0,-1.8369701987210297e-16,1,0,0
5,2024,10,48760.24705274646,18915.106993591053,29845.14005915541,0,-0.8660254037844386,0.5000000000000001,1,0,0
5,2024,11,40560.93499149179,16870.8619045622,23690.07308692959,0,-0.5000000000000004,0.8660254037844384,0,1,0
5,2024,12,36355.82995516766,22106.37097407971,14249.458981087952,0,-2.4492935982947064e-16,1.0,0,1,0
5,2025,1,20188.15332309214,22306.219391613766,-2118.0660685216244,0,0.49999999999999994,0.8660254037844387,0,1,0
5,2025,2,16057.236299229404,19648.187707947578,-3590.951408718174,0,0.8660254037844386,0.5000000000000001,0,1,0
5,2025,3,47761.71443958921,21983.88832485113,25777.82611473808,0,1.0,6.123233995736766e-17,0,1,0
5,2025,4,47750.40010782754,19785.390018345446,27965.010089482093,0,0.8660254037844387,-0.4999999999999998,0,0,1
5,2025,5,23909.665964327505,23962.540121546648,-52.874157219142944,0,0.49999999999999994,-0.8660254037844387,0,0,1
5,2025,6,15145.839734014688,27824.17509355439,-12678.335359539702,0,1.2246467991473532e-16,-1.0,1,0,0
5,2025,7,17323.438922657533,28521.823138914624,-11198.38421625709,0,-0.4999999999999997,-0.8660254037844388,1,0,0
5,2025,8,21516.668140434536,24803.619776640084,-3286.9516362055474,0,-0.8660254037844385,-0.5000000000000004,1,0,0
5,2025,9,27620.613371648968,28266.71985594688,-646.106484297914,0,-1.0,-1.8369701987210297e-16,1,0,0
5,2025,10,42353.5405287948,21724.508370807856,20629.032157986945,0,-0.8660254037844386,0.5000000000000001,1,0,0
5,2025,11,57877.70601281025,18946.095657415426,38931.61035539483,0,-0.5000000000000004,0.8660254037844384,0,1,0
5,2025,12,29403.82801541488,21334.22845581634,8069.5995595985405,0,-2.4492935982947064e-16,1.0,0,1,0
6,2023,1,20961.010942050645,19900.110938682836,1060.9000033678094,0,0.49999999999999994,0.8660254037844387,0,1,0
6,2023,2,18042.85838540687,21111.06754125547,-3068.209155848599,0,0.8660254037844386,0.5000000000000001,0,1,0
6,2023,3,43461.10427905513,22900.737424507286,20560.366854547843,0,1.0,6.123233995736766e-17,0,1,0
6,2023,4,49846.29888882379,19540.78932408518,30305.509564738608,0,0.8660254037844387,-0.4999999999999998,0,0,1
6,2023,5,26642.012971120275,28847.60534338299,-2205.592372262716,0,0.49999999999999994,-0.8660254037844387,0,0,1
6,2023,6,17330.931434349674,29343.567350871814,-12012.63591652214,0,1.2246467991473532e-16,-1.0,1,0,0
6,2023,7,18189.35112299851,29755.09209104846,-11565.740968049951,0,-0.4999999999999997,-0.8660254037844388,1,0,0
6,2023,8,23592.56244051697,25742.010988627437,-2149.4485481104675,0,-0.8660254037844385,-0.5000000000000004,1,0,0
6,2023,9,27231.968768686478,30699.715807063574,-3467.747038377096,0,-1.0,-1.8369701987210297e-16,1,0,0
6,2023,10,48752.35353677852,20019.2784153582,28733.075121420323,0,-0.8660254037844386,0.5000000000000001,1,0,0
6,2023,11,45674.48087307766,18406.89329800279,27267.587575074867,0,-0.5000000000000004,0.8660254037844384,0,1,0
6,2023,12,34707.045786812145,21357.09476315364,13349.951023658505,0,-2.4492935982947064e-16,1.0,0,1,0
6,2024,1,24705.74182235552,22253.026465677805,2452.715356677716,0,0.49999999999999994,0.8660254037844387,0,1,0
6,2024,2,19716.268051968753,18910.426604299006,805.8414476697471,0,0.8660254037844386,0.5000000000000001,0,1,0
6,2024,3,39634.39347097423,22052.267266433562,17582.12620454067,0,1.0,6.123233995736766e-17,0,1,0
6,2024,4,44383.61265134829,17474.56032515441,26909.05232619388,0,0.8660254037844387,-0.4999999999999998,0,0,1
6,2024,5,29646.85557297331,26347.993395967667,3298.8621770056416,0,0.49999999999999994,-0.8660254037844387,0,0,1
6,2024,6,16821.915272795333,29311.442767797438,-12489.527495002105,0,1.2246467991473532e-16,-1.0,1,0,0
6,2024,7,17370.74402524358,30060.020451608405,-12689.276426364824,0,-0.4999999999999997,-0.8660254037844388,1,0,0
6,2024,8,21447.295543094227,28533.016921754333,-7085.721378660106,0,-0.8660254037844385,-0.5000000000000004,1,0,0
6,2024,9,25353.983527254117,33099.82223423197,-7745.838706977855,0,-1.0,-1.8369701987210297e-16,1,0,0
6,2024,10,50080.59141731969,21372.32838071874,28708.263036600947,0,-0.8660254037844386,0.5000000000000001,1,0,0
6,2024,11,54990.103668162774,18725.028530027445,36265.07513813533,0,-0.5000000000000004,0.8660254037844384,0,1,0
6,2024,12,37502.90912229824,22695.41725680743,14807.49186549081,0,-2.4492935982947064e-16,1.0,0,1,0
6,2025,1,27061.191127211212,23494.380319336353,3566.810807874859,0,0.49999999999999994,0.8660254037844387,0,1,0
